Sourcefile	20230123 155844 Faraday Airdemo Scan Analog.qmp
Exporttime	23.01.2023 16:04:30

Start Time	23.01.2023 15:58:50
End Time	23.01.2023 16:04:34


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	23.01.2023 15:58:50

Mass [amu]	Ion Current [A]
21,59	-1,054777e-015
21,63	3,227523e-015
21,66	7,315803e-015
21,69	1,044284e-014
21,72	1,227666e-014
21,75	1,288772e-014
21,78	1,252987e-014
21,81	1,079735e-014
21,84	7,093436e-015
21,88	2,686259e-015
21,91	6,069512e-016
21,94	2,146842e-015
21,97	5,192374e-015
22,00	7,412163e-015
22,03	8,755148e-015
22,06	9,581035e-015
22,09	9,031953e-015
22,13	6,355926e-015
22,16	2,226998e-015
22,19	-1,423126e-015
22,22	-2,759256e-015
22,25	-1,544504e-015
22,28	1,039128e-015
22,31	3,347900e-015
22,34	4,113672e-015
22,38	3,425204e-015
22,41	2,279638e-015
22,44	9,758717e-016
22,47	-4,846006e-016
22,50	-1,163123e-015
22,53	-5,021306e-016
22,56	7,562198e-016
22,59	2,336398e-015
22,63	4,743256e-015
22,66	7,528365e-015
22,69	9,542331e-015
22,72	1,078012e-014
22,75	1,227360e-014
22,78	1,423875e-014
22,81	1,540085e-014
22,84	1,461264e-014
22,88	1,226021e-014
22,91	9,544994e-015
22,94	8,094253e-015
22,97	1,011351e-014
23,00	1,569610e-014
23,03	2,091710e-014
23,06	2,208787e-014
23,09	1,968050e-014
23,13	1,596252e-014
23,16	1,222306e-014
23,19	9,049100e-015
23,22	6,591237e-015
23,25	5,063702e-015
23,28	5,282626e-015
23,31	6,904820e-015
23,34	7,767057e-015
23,38	6,578440e-015
23,41	4,604039e-015
23,44	4,137438e-015
23,47	5,735753e-015
23,50	7,643198e-015
23,53	8,771440e-015
23,56	1,054331e-014
23,59	1,454834e-014
23,63	1,978610e-014
23,66	2,277299e-014
23,69	2,071868e-014
23,72	1,492357e-014
23,75	9,452850e-015
23,78	6,590588e-015
23,81	6,171563e-015
23,84	7,741906e-015
23,88	1,012895e-014
23,91	1,158692e-014
23,94	1,211900e-014
23,97	1,321307e-014
24,00	1,552465e-014
24,03	1,821601e-014
24,06	2,002958e-014
24,09	2,012474e-014
24,13	1,776860e-014
24,16	1,332761e-014
24,19	1,005867e-014
24,22	1,087573e-014
24,25	1,383395e-014
24,28	1,535730e-014
24,31	1,562992e-014
24,34	1,692127e-014
24,38	1,903624e-014
24,41	1,937607e-014
24,44	1,641297e-014
24,47	1,108935e-014
24,50	5,728161e-015
24,53	2,788097e-015
24,56	3,210076e-015
24,59	5,341335e-015
24,63	6,294193e-015
24,66	5,083636e-015
24,69	3,899978e-015
24,72	5,011027e-015
24,75	8,422709e-015
24,78	1,349369e-014
24,81	1,927746e-014
24,84	2,392301e-014
24,88	2,670870e-014
24,91	2,835502e-014
24,94	2,862972e-014
24,97	2,699307e-014
25,00	2,437747e-014
25,03	2,162260e-014
25,06	1,855488e-014
25,09	1,626680e-014
25,13	1,682234e-014
25,16	1,944570e-014
25,19	2,127915e-014
25,22	2,203178e-014
25,25	2,359769e-014
25,28	2,615033e-014
25,31	2,779427e-014
25,34	2,710802e-014
25,38	2,418109e-014
25,41	1,982567e-014
25,44	1,529617e-014
25,47	1,214997e-014
25,50	1,055473e-014
25,53	8,744727e-015
25,56	6,367772e-015
25,59	6,360050e-015
25,63	1,132298e-014
25,66	2,067212e-014
25,69	3,204256e-014
25,72	4,268777e-014
25,75	5,027743e-014
25,78	5,458044e-014
25,81	5,740455e-014
25,84	5,961672e-014
25,88	6,019539e-014
25,91	5,941324e-014
25,94	5,982037e-014
25,97	6,296831e-014
26,00	6,747606e-014
26,03	7,062674e-014
26,06	7,065919e-014
26,09	6,755888e-014
26,13	6,239464e-014
26,16	5,632829e-014
26,19	5,014782e-014
26,22	4,467105e-014
26,25	4,091282e-014
26,28	3,901991e-014
26,31	3,819565e-014
26,34	3,801570e-014
26,38	3,853145e-014
26,41	3,926594e-014
26,44	3,837066e-014
26,47	3,340380e-014
26,50	2,452624e-014
26,53	1,594604e-014
26,56	1,263909e-014
26,59	1,625171e-014
26,63	2,406721e-014
26,66	3,188191e-014
26,69	3,789895e-014
26,72	4,237657e-014
26,75	4,554949e-014
26,78	4,872157e-014
26,81	5,411484e-014
26,84	6,171690e-014
26,88	6,897352e-014
26,91	7,339906e-014
26,94	7,411890e-014
26,97	7,195432e-014
27,00	6,824582e-014
27,03	6,376185e-014
27,06	5,991419e-014
27,09	5,876258e-014
27,13	5,983453e-014
27,16	6,031098e-014
27,19	5,925416e-014
27,22	5,785989e-014
27,25	5,645837e-014
27,28	5,447388e-014
27,31	5,139190e-014
27,34	4,690013e-014
27,38	4,166159e-014
27,41	3,717512e-014
27,44	3,487719e-014
27,47	3,601835e-014
27,50	4,294505e-014
27,53	6,252324e-014
27,56	1,083096e-013
27,59	1,953079e-013
27,63	3,273793e-013
27,66	4,891606e-013
27,69	6,542406e-013
27,72	8,007826e-013
27,75	9,175498e-013
27,78	1,002041e-012
27,81	1,059416e-012
27,84	1,098935e-012
27,88	1,127023e-012
27,91	1,145499e-012
27,94	1,155606e-012
27,97	1,159236e-012
28,00	1,156522e-012
28,03	1,145346e-012
28,06	1,123290e-012
28,09	1,089385e-012
28,13	1,043503e-012
28,16	9,837763e-013
28,19	9,087975e-013
28,22	8,266243e-013
28,25	7,558637e-013
28,28	7,101982e-013
28,31	6,846465e-013
28,34	6,612643e-013
28,38	6,239939e-013
28,41	5,653509e-013
28,44	4,854357e-013
28,47	3,899120e-013
28,50	2,877579e-013
28,53	1,899649e-013
28,56	1,088945e-013
28,59	5,461305e-014
28,63	2,966319e-014
28,66	2,751082e-014
28,69	3,658352e-014
28,72	4,777551e-014
28,75	5,821824e-014
28,78	6,764028e-014
28,81	7,465307e-014
28,84	7,757649e-014
28,88	7,586291e-014
28,91	7,080395e-014
28,94	6,597323e-014
28,97	6,511561e-014
29,00	6,913497e-014
29,03	7,527784e-014
29,06	7,814927e-014
29,09	7,356413e-014
29,13	6,303221e-014
29,16	5,223032e-014
29,19	4,525612e-014
29,22	4,236519e-014
29,25	4,214298e-014
29,28	4,346534e-014
29,31	4,517101e-014
29,34	4,560153e-014
29,38	4,330275e-014
29,41	3,815948e-014
29,44	3,202525e-014
29,47	2,747136e-014
29,50	2,556747e-014
29,53	2,535990e-014
29,56	2,556768e-014
29,59	2,610262e-014
29,63	2,698258e-014
29,66	2,711390e-014
29,69	2,631154e-014
29,72	2,667909e-014
29,75	2,956549e-014
29,78	3,352334e-014
29,81	3,672922e-014
29,84	3,882168e-014
29,88	3,993943e-014
29,91	3,973748e-014
29,94	3,771628e-014
29,97	3,473490e-014
30,00	3,322617e-014
30,03	3,477927e-014
30,06	3,868340e-014
30,09	4,299426e-014
30,13	4,593081e-014
30,16	4,611334e-014
30,19	4,262409e-014
30,22	3,611197e-014
30,25	2,920847e-014
30,28	2,458465e-014
30,31	2,274109e-014
30,34	2,220291e-014
30,38	2,138966e-014
30,41	1,997407e-014
30,44	1,862876e-014
30,47	1,763477e-014
30,50	1,599563e-014
30,53	1,247767e-014
30,56	7,498102e-015
30,59	2,659853e-015
30,63	-8,889541e-016
30,66	-2,463293e-015
30,69	-2,126977e-015
30,72	-6,269467e-016
30,75	2,274327e-015
30,78	6,804287e-015
30,81	1,117359e-014
30,84	1,345317e-014
30,88	1,311664e-014
30,91	1,034204e-014
30,94	6,611844e-015
30,97	4,449357e-015
31,00	5,347129e-015
31,03	9,382315e-015
31,06	1,567366e-014
31,09	2,213022e-014
31,13	2,574190e-014
31,16	2,420121e-014
31,19	1,860250e-014
31,22	1,374429e-014
31,25	1,285045e-014
31,28	1,343818e-014
31,31	1,202268e-014
31,34	9,331365e-015
31,38	7,703308e-015
31,41	8,023875e-015
31,44	9,739702e-015
31,47	1,083111e-014
31,50	1,003655e-014
31,53	9,454857e-015
31,56	1,228599e-014
31,59	2,003038e-014
31,63	3,305785e-014
31,66	5,010149e-014
31,69	6,693826e-014
31,72	7,882313e-014
31,75	8,472898e-014
31,78	8,788089e-014
31,81	9,158149e-014
31,84	9,579841e-014
31,88	9,898178e-014
31,91	1,009258e-013
31,94	1,017997e-013
31,97	1,005692e-013
32,00	9,677782e-014
32,03	9,250134e-014
32,06	9,103195e-014
32,09	9,413416e-014
32,13	9,955166e-014
32,16	1,017335e-013
32,19	9,724832e-014
32,22	8,789414e-014
32,25	7,769887e-014
32,28	6,927917e-014
32,31	6,292718e-014
32,34	5,786859e-014
32,38	5,386526e-014
32,41	5,115851e-014
32,44	4,974127e-014
32,47	4,864322e-014
32,50	4,544507e-014
32,53	3,810164e-014
32,56	2,748979e-014
32,59	1,653224e-014
32,63	6,903994e-015
32,66	-1,875398e-015
32,69	-9,552175e-015
32,72	-1,355795e-014
32,75	-1,194395e-014
32,78	-6,258838e-015
32,81	-2,820207e-016
32,84	3,582538e-015
32,88	5,582815e-015
32,91	6,943847e-015
32,94	9,031153e-015
32,97	1,285544e-014
33,00	1,768431e-014
33,03	2,183486e-014
